,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
4,2010-01-08,aapl,7.510714054107666,7.5714287757873535,7.466429233551025,6.409361362457275,447610800.0,4.0,-0.0038393339149704886,6.52651293724457,6.316642732921446,32.73443788791474,-72.60431782978058,61.78748215798361,6.421577835083008,6.421577835083008,18.1299991607666,0.0
4,2010-01-08,amzn,6.5279998779296875,6.684000015258789,6.451499938964844,6.676000118255615,196610000.0,4.0,-0.0041302207524349654,6.826746747567428,6.460453417227493,48.72568635905005,-37.51526522150929,48.239673562847045,6.643600082397461,6.643600082397461,18.1299991607666,0.0
4,2010-01-08,ibm,123.39388275146484,125.16252136230469,123.37476348876953,75.8400650024414,4390271.0,4.0,-0.03823080372380616,77.06088420525474,74.49175861701089,32.707622076358874,-45.64916387781791,43.69107584830093,75.77632141113281,75.77632141113281,18.1299991607666,0.0
4,2010-01-08,msft,30.280000686645508,30.8799991607666,30.239999771118164,23.2120418548584,51197400.0,4.0,-0.014041932856084571,23.609462827264807,22.962998873174648,31.028635679524115,-54.21817467496171,39.36617059293875,23.286230850219727,23.286230850219727,18.1299991607666,0.0
5,2010-01-11,aapl,7.599999904632568,7.607142925262451,7.444643020629883,6.352820873260498,462229600.0,0.0,-0.005694247288992926,6.519483694271063,6.300752988620783,23.978375453568134,-73.33840756880116,31.654993406829362,6.410118341445923,6.410118341445923,17.549999237060547,0.0
5,2010-01-11,amzn,6.63100004196167,6.639999866485596,6.4604997634887695,6.515500068664551,175588000.0,0.0,-0.00843257413577092,6.816605175529075,6.42789498468821,35.252590778943755,-81.36108179762371,48.23967356284703,6.622250080108643,6.622250080108643,17.549999237060547,0.0
5,2010-01-11,ibm,125.2963638305664,125.2963638305664,123.011474609375,75.0460433959961,5993998.0,0.0,-0.05854466598610486,76.94906527433733,74.36015154288273,24.110568417250064,-73.56895984582407,51.901292663041744,75.65460840861003,75.65460840861003,17.549999237060547,0.0
5,2010-01-11,msft,30.709999084472656,30.760000228881836,30.1200008392334,22.916776657104492,68754700.0,0.0,-0.025890918833841425,23.642483739819273,22.806826562915102,19.744186492329632,-95.75289889579524,50.13876828801506,23.224655151367188,23.224655151367188,17.549999237060547,0.0
6,2010-01-12,aapl,7.471070766448975,7.491786003112793,7.372142791748047,6.280558109283447,594459600.0,1.0,-0.010059364858968856,6.53146406617986,6.251755407522707,17.713775295508313,-137.89336565055837,51.3267516841274,6.391609736851284,6.391609736851284,18.25,0.0
6,2010-01-12,amzn,6.44950008392334,6.491000175476074,6.327499866485596,6.367499828338623,181926000.0,1.0,-0.01775112740572382,6.847701887777978,6.324012486219301,27.89485698229565,-143.3586758527045,67.20735551324022,6.5858571869986395,6.5858571869986395,18.25,0.0
6,2010-01-12,ibm,123.35564422607422,125.55449676513672,123.32695770263672,75.64302825927734,8453249.0,1.0,-0.043519311954213435,76.83465856666693,74.47124963645807,36.991667201694035,-24.69850212118715,36.755964625521806,75.6529541015625,75.6529541015625,18.25,0.0
6,2010-01-12,msft,30.149999618530273,30.399999618530273,29.90999984741211,22.76535415649414,65912100.0,1.0,-0.03990352135259556,23.674822682348456,22.64325876470791,16.55088258202646,-134.07260602658124,62.57685085983892,23.159040723528182,23.159040723528182,18.25,0.0
7,2010-01-13,aapl,7.423929214477539,7.533214092254639,7.289286136627197,6.3691487312316895,605892000.0,2.0,-0.008611215955374618,6.519252506372857,6.258351715924811,38.192794306564174,-100.35577676352446,63.98926878513665,6.388802111148834,6.388802111148834,17.850000381469727,0.0
7,2010-01-13,amzn,6.394999980926514,6.485499858856201,6.287499904632568,6.45550012588501,214464000.0,2.0,-0.019528811600925344,6.828916492277423,6.310208616441449,36.09853862293123,-103.44544414624218,70.66354007753166,6.569562554359436,6.569562554359436,17.850000381469727,0.0
7,2010-01-13,ibm,124.65583038330078,125.35372924804688,123.47992706298828,75.480712890625,6752348.0,2.0,-0.04046430596427797,76.73222802506154,74.53061987532908,35.30611901976698,-32.36811752987698,36.75596462552181,75.63142395019531,75.63142395019531,17.850000381469727,0.0
7,2010-01-13,msft,30.260000228881836,30.520000457763672,30.010000228881836,22.97735023498535,51863500.0,2.0,-0.03857531301088457,23.630831498540157,22.641827326380497,32.388275509861074,-74.1746942931095,41.07967037560046,23.136329412460327,23.136329412460327,17.850000381469727,0.0
8,2010-01-14,aapl,7.503929138183594,7.5164289474487305,7.465000152587891,6.33226203918457,432894000.0,3.0,-0.009307459807095242,6.510234145626759,6.254805616234407,34.49499517190684,-51.47175538559166,63.98926878513665,6.382519880930583,6.382519880930583,17.6299991607666,0.0
8,2010-01-14,amzn,6.456999778747559,6.519000053405762,6.320000171661377,6.367499828338623,195498000.0,3.0,-0.024828700364666112,6.824604892790736,6.26961738792351,32.29724599017213,-91.71071593380256,55.948757408766994,6.547111140357123,6.547111140357123,17.6299991607666,0.0
8,2010-01-14,ibm,124.80879211425781,126.8738021850586,124.19693756103516,76.68628692626953,7438943.0,3.0,0.022079826159057347,76.99556626982377,74.50169562525002,52.08223213884854,103.61351804038178,18.154901235395954,75.7486309475369,75.7486309475369,17.6299991607666,0.0
8,2010-01-14,msft,30.309999465942383,31.100000381469727,30.260000228881836,23.439159393310547,63228100.0,3.0,-0.01415658051791624,23.674679075384553,22.66527530083615,52.64227340862426,53.03435837076681,16.18226837178565,23.16997718811035,23.16997718811035,17.6299991607666,0.0
9,2010-01-15,aapl,7.533214092254639,7.557143211364746,7.352499961853027,6.226436614990234,594067600.0,4.0,-0.015116941723197108,6.522614482489582,6.211208626183514,26.795430291514435,-103.92652429537588,74.34456200839725,6.366911554336548,6.366911554336548,17.90999984741211,0.0
9,2010-01-15,amzn,6.459000110626221,6.482500076293945,6.353000164031982,6.35699987411499,307530000.0,4.0,-0.028767915605143024,6.81603027494701,6.240169752518811,31.88284077201085,-83.2568877776135,55.948757408766994,6.52810001373291,6.52810001373291,17.90999984741211,0.0
9,2010-01-15,ibm,126.22370910644531,127.04589080810547,125.3250503540039,76.37910461425781,8885142.0,4.0,0.05030295963794629,77.05308302678603,74.57027360163195,48.750049644253046,112.5709368540239,21.947611281587637,75.81167831420899,75.81167831420899,17.90999984741211,0.0
9,2010-01-15,msft,31.079999923706055,31.239999771118164,30.709999084472656,23.363449096679688,79913200.0,4.0,-0.0005284123763864557,23.680642891408244,22.698005866526326,50.09710212003425,91.88551345031715,24.128184718074877,23.189324378967285,23.189324378967285,17.90999984741211,0.0
10,2010-01-19,aapl,7.440357208251953,7.685357093811035,7.401429176330566,6.501882553100586,730007600.0,1.0,-0.004428423085588662,6.547833616040608,6.210529674225949,54.27592845354203,58.57488368423549,29.112665571071254,6.379181645133278,6.379181645133278,17.579999923706055,0.0
10,2010-01-19,amzn,6.315499782562256,6.400000095367432,6.2164998054504395,6.380499839782715,177852000.0,1.0,-0.02995903456013771,6.801971852490723,6.227391779711425,33.848035317489675,-104.86362531783884,68.56728852993747,6.514681816101074,6.514681816101074,17.579999923706055,0.0
10,2010-01-19,ibm,125.84130096435547,128.34608459472656,125.77437591552734,77.7469482421875,14556345.0,1.0,0.14286463706470443,77.64559063712758,74.32963325092285,60.41604662354412,164.55029927892204,43.204172897195846,75.98761194402522,75.98761194402522,17.579999923706055,0.0
10,2010-01-19,msft,30.75,31.239999771118164,30.68000030517578,23.545154571533203,46575700.0,1.0,0.019007391754016112,23.734796692496985,22.708548464085936,55.44535230611502,93.44023932836882,21.490091836110594,23.22167257829146,23.22167257829146,17.579999923706055,0.0
11,2010-01-20,aapl,7.675356864929199,7.698214054107666,7.482142925262451,6.4018049240112305,612152800.0,2.0,-0.0020292492642735027,6.542399865932146,6.21973397081407,47.56479424377203,52.167250612662556,25.61917734915569,6.381066918373108,6.381066918373108,18.68000030517578,0.0
11,2010-01-20,amzn,6.356500148773193,6.460000038146973,6.254000186920166,6.289000034332275,181494000.0,2.0,-0.035450888769022804,6.799206097337803,6.192543904569546,30.324207484713384,-90.86617395311018,48.57034941267923,6.495875000953674,6.495875000953674,18.68000030517578,0.0
11,2010-01-20,ibm,124.7227554321289,125.38240814208984,123.27915954589844,75.49231719970703,15896585.0,2.0,0.08493352670052445,77.55281372673663,74.33986103726077,43.52295683098162,-55.669880886512885,8.125282348907202,75.9463373819987,75.9463373819987,18.68000030517578,0.0
11,2010-01-20,msft,30.809999465942383,30.940000534057617,30.309999465942383,23.159038543701172,54849500.0,2.0,0.011861748322555599,23.707032323094023,22.72587382772385,44.87354176858255,-8.032423183566635,5.101381003289543,23.216453075408936,23.216453075408936,18.68000030517578,0.0
12,2010-01-21,aapl,7.574285984039307,7.618214130401611,7.400356769561768,6.291141033172607,608154400.0,3.0,-0.006474238814983657,6.536468666128714,6.211830419048194,41.67076459545332,-47.4385084095738,37.17786023251425,6.374149542588454,6.374149542588454,22.270000457763672,0.0
12,2010-01-21,amzn,6.36299991607666,6.40749979019165,6.25,6.330999851226807,199412000.0,3.0,-0.036681033222219384,6.7876697598400515,6.1787148344170095,33.606355826643934,-84.40556024458826,49.00151160565852,6.4831922971285305,6.4831922971285305,22.270000457763672,0.0
12,2010-01-21,ibm,124.73231506347656,124.94264221191406,122.42829895019531,74.76782989501953,10050596.0,3.0,-8.139382474325885e-05,77.52692502884291,74.18444089100383,39.82165387131134,-103.92629341133753,18.742015992427486,75.85568295992337,75.85568295992337,22.270000457763672,0.0
12,2010-01-21,msft,30.610000610351562,30.719999313354492,30.0,22.719932556152344,73086700.0,3.0,-0.01839929895515624,23.72274842186534,22.63376995675921,36.65194711080398,-96.42678433921674,20.655346539817504,23.178259189312275,23.178259189312275,22.270000457763672,0.0
13,2010-01-22,aapl,7.385000228881836,7.410714149475098,7.041429042816162,5.9791107177734375,881767600.0,4.0,-0.027801368187824416,6.608436012099612,6.083428955246579,30.607773853148004,-264.38278304627505,63.66600117693778,6.345932483673096,6.345932483673096,27.309999465942383,0.0
13,2010-01-22,amzn,6.28000020980835,6.383500099182129,6.038000106811523,6.071499824523926,231378000.0,4.0,-0.05216503060335764,6.819847389095001,6.0877239947899735,25.8294792616947,-147.60813636817457,65.42353691565879,6.453785691942487,6.453785691942487,27.309999465942383,0.0
13,2010-01-22,ibm,123.011474609375,123.22179412841797,119.85659790039062,72.7392578125,10552676.0,4.0,-0.1812834078708221,77.94675516655121,73.31940716080649,31.951104621619763,-230.31877538012264,40.83245033090954,75.63308116367885,75.63308116367885,27.309999465942383,0.0
13,2010-01-22,msft,30.0,30.200000762939453,28.84000015258789,21.92499542236328,102004600.0,4.0,-0.08688263998799428,23.93869689492555,22.238783802706287,27.28855943979849,-239.20227059944742,52.07511593566066,23.088740348815918,23.088740348815918,27.309999465942383,0.0
14,2010-01-25,aapl,7.232500076293945,7.310713768005371,7.1496429443359375,6.1399617195129395,1065699600.0,0.0,-0.033985350600613806,6.606608005230521,6.057794193560982,39.213689772256224,-173.19805237859177,63.666001176937804,6.332201099395752,6.332201099395752,25.40999984741211,0.0
14,2010-01-25,amzn,6.105000019073486,6.113999843597412,5.906000137329102,6.015500068664551,240478000.0,0.0,-0.06649983044602248,6.843678565765119,6.005454735016132,24.56067100617385,-187.00709262049776,71.52616915168798,6.424566650390625,6.424566650390625,25.40999984741211,0.0
14,2010-01-25,ibm,120.77437591552734,121.30975341796875,120.181640625,73.09859466552734,6002471.0,0.0,-0.2943003165892861,78.04939871280357,72.87883208146727,34.329534832987505,-211.01959146800607,40.83245033090954,75.46411539713542,75.46411539713542,25.40999984741211,0.0
14,2010-01-25,msft,29.239999771118164,29.65999984741211,29.100000381469727,22.19754981994629,63373000.0,0.0,-0.12124700977234681,23.968804316546038,22.089850977236512,33.329611843158006,-188.19280603166789,52.075115935660655,23.029327646891275,23.029327646891275,25.40999984741211,0.0
15,2010-01-26,aapl,7.3553571701049805,7.632500171661377,7.235000133514404,6.226738452911377,1867110000.0,1.0,-0.0329875791723655,6.5959054462387305,6.0553139217422265,43.148561005287796,-49.53599990805791,14.296419034210114,6.3256096839904785,6.3256096839904785,24.549999237060547,0.0
15,2010-01-26,amzn,6.0279998779296875,6.14900016784668,5.953000068664551,5.973999977111816,191180000.0,1.0,-0.07905812439336923,6.859760373829232,5.933052092792167,23.669312987764357,-159.24906155395632,63.354161433625556,6.3964062333106995,6.3964062333106995,24.549999237060547,0.0
15,2010-01-26,ibm,120.38240814208984,122.13192749023438,119.89483642578125,72.8841323852539,7463524.0,1.0,-0.3893648808115273,78.11394962845337,72.49178328933228,33.60436873794376,-163.64172607529548,28.10943597011415,75.30286645889282,75.30286645889282,24.549999237060547,0.0
15,2010-01-26,msft,29.200000762939453,29.850000381469727,29.09000015258789,22.333826065063477,66639900.0,1.0,-0.13753342913462063,23.957818638359175,22.013898957694902,36.07661913634648,-141.29057047089563,41.58170355406302,22.98585879802704,22.98585879802704,24.549999237060547,0.0
16,2010-01-27,aapl,7.387499809265137,7.520713806152344,7.126070976257324,6.285396575927734,1722568400.0,2.0,-0.028187234555731244,6.585682874864006,6.060805539227217,45.61055772136393,-81.11897085409328,22.730700754615423,6.323244207045612,6.323244207045612,23.139999389648438,0.0
16,2010-01-27,amzn,6.051499843597412,6.166500091552734,5.940000057220459,6.137499809265137,295306000.0,2.0,-0.07753635547986804,6.847063613288338,5.915289274033583,33.50475834167865,-120.70692199568066,59.29780640845577,6.38117644366096,6.38117644366096,23.139999389648438,0.0
16,2010-01-27,ibm,120.28680419921875,121.37667083740234,119.54110717773438,73.22032928466797,9120283.0,2.0,-0.43622748224315444,78.08359750955157,72.27713103479587,35.803479494378294,-147.99210671551688,30.977246481429987,75.18036427217372,75.18036427217372,23.139999389648438,0.0
16,2010-01-27,msft,29.350000381469727,29.81999969482422,29.020000457763672,22.462528228759766,63949500.0,2.0,-0.14028263988141632,23.929806897240127,21.980342396547215,38.55025549979602,-121.0278331814693,43.12720070959256,22.95507464689367,22.95507464689367,23.139999389648438,0.0
17,2010-01-28,aapl,7.318929195404053,7.339285850524902,7.096428871154785,6.025670528411865,1173502400.0,3.0,-0.0405406055909765,6.597401926670531,6.016022745350274,38.06077814770738,-161.7865851658281,24.881137790121148,6.306712336010403,6.306712336010403,23.729999542236328,0.0
17,2010-01-28,amzn,6.221499919891357,6.360000133514404,6.139999866485596,6.301499843597412,545862000.0,3.0,-0.06507889374757259,6.830284864515183,5.923215067244121,41.346916421647926,-45.69314480214368,23.152134388305726,6.376749965879652,6.376749965879652,23.729999542236328,0.0
17,2010-01-28,ibm,121.44359588623047,121.45315551757812,117.63862609863281,71.72493743896484,10064821.0,3.0,-0.5610456859175343,78.24205272198115,71.7347395075653,31.068553520919394,-164.7156086535411,43.854098191419574,74.98839611477322,74.98839611477322,23.729999542236328,0.0
17,2010-01-28,msft,29.84000015258789,29.8700008392334,28.889999389648438,22.076419830322266,117513700.0,3.0,-0.16501003214303367,23.938625602807623,21.87389537802734,34.41696995023396,-126.8314626722831,45.965169314190234,22.90626049041748,22.90626049041748,23.729999542236328,0.0
18,2010-01-29,aapl,7.181428909301758,7.221428871154785,6.794642925262451,5.807066917419434,1245952400.0,4.0,-0.06356434618219886,6.644232368883906,5.916598048548377,33.26632771939316,-232.73356211598556,42.34407725370869,6.280415208716142,6.280415208716142,24.6200008392334,0.0
18,2010-01-29,amzn,6.488500118255615,6.59250020980835,6.206999778747559,6.270500183105469,589426000.0,4.0,-0.05670223921371509,6.81460245728248,5.927713286816384,40.41490162954777,-10.107250440504645,4.639830607666701,6.371157872049432,6.371157872049432,24.6200008392334,0.0
18,2010-01-29,ibm,118.85277557373047,119.50286865234375,116.53919982910156,70.93667602539062,12103475.0,4.0,-0.7007115746610566,78.44315072887794,71.10714464915453,28.978747006581983,-176.319293391932,49.656050520348614,74.77514768901624,74.77514768901624,24.6200008392334,0.0
18,2010-01-29,msft,29.899999618530273,29.920000076293945,27.65999984741211,21.334482192993164,193888500.0,4.0,-0.22960063297901812,24.059120352951467,21.587950280786195,28.370331852933305,-178.48173436995802,64.08906128360312,22.82353531686883,22.82353531686883,24.6200008392334,0.0
19,2010-02-01,aapl,6.870357036590576,7.0,6.8321428298950195,5.887796401977539,749876400.0,0.0,-0.07528048416117628,6.656039074450332,5.865529462308091,36.33034877403821,-200.41936665482154,42.344077253708704,6.260784268379211,6.260784268379211,22.59000015258789,0.0
19,2010-02-01,amzn,6.158999919891357,6.243000030517578,5.690999984741211,5.94350004196167,755488000.0,0.0,-0.07087700791754958,6.821867881623212,5.877682079466877,32.43632262455877,-153.78612460322486,31.847890429226723,6.349774980545044,6.349774980545044,22.59000015258789,0.0
19,2010-02-01,ibm,117.81070709228516,119.45507049560547,117.38050079345703,72.2581558227539,7576073.0,0.0,-0.7137632015726183,78.39271601053207,70.90588018087419,36.39814004095258,-130.6923556679425,49.65605052034862,74.64929809570313,74.64929809570313,22.59000015258789,0.0
19,2010-02-01,msft,28.389999389648438,28.479999542236328,27.920000076293945,21.508609771728516,85931100.0,0.0,-0.265262616893434,24.096491824601458,21.419086254622172,31.300666903134072,-181.04661254387466,64.08906128360312,22.757789039611815,22.757789039611815,22.59000015258789,0.0
20,2010-02-02,aapl,6.996786117553711,7.0114288330078125,6.906428813934326,5.921963691711426,698342400.0,1.0,-0.08116993939204331,6.643155229002237,5.823535502046346,37.58504046500601,-154.5577216919992,40.926356040464,6.244649955204555,6.244649955204555,21.479999542236328,0.0
20,2010-02-02,amzn,5.939499855041504,5.948999881744385,5.71999979019165,5.906000137329102,461594000.0,1.0,-0.08346029573929581,6.792702912253012,5.827947045403849,31.6940436560907,-167.46716114488547,31.847890429226723,6.328642845153809,6.328642845153809,21.479999542236328,0.0
20,2010-02-02,ibm,119.3021011352539,120.2772445678711,118.4990463256836,72.75662994384766,6171295.0,1.0,-0.6823137978262963,78.14381621809052,70.75369888811066,38.88930571311508,-94.85147297141658,37.51307429143285,74.55917104085286,74.55917104085286,21.479999542236328,0.0
20,2010-02-02,msft,28.3700008392334,28.5,28.139999389648438,21.546464920043945,54413700.0,1.0,-0.2871322817336939,24.066401825313875,21.260663261050873,31.926963585661085,-147.6510858304397,63.07276233665892,22.700106938680012,22.700106938680012,21.479999542236328,0.0
21,2010-02-03,aapl,6.9703569412231445,7.150000095367432,6.943571090698242,6.023857116699219,615328000.0,2.0,-0.07792781673431026,6.612890964973751,5.807992690574345,41.16205677920214,-106.86567853291407,24.81430656809184,6.234613917090676,6.234613917090676,21.600000381469727,0.0
21,2010-02-03,amzn,5.855999946594238,5.980500221252441,5.828000068664551,5.954999923706055,248118000.0,2.0,-0.088921227757365,6.735024257719492,5.807675699174429,33.74355787428914,-129.14014571029693,28.716923642306426,6.311659075997093,6.311659075997093,21.600000381469727,0.0
21,2010-02-03,ibm,119.65583038330078,120.52581024169922,119.56979370117188,72.83198547363281,4369247.0,2.0,-0.6447807456366661,77.99983881113535,70.59686834218498,39.26134919753189,-75.15380955767544,33.999295219500596,74.48066260597922,74.48066260597922,21.600000381469727,0.0
21,2010-02-03,msft,28.260000228881836,28.790000915527344,28.1200008392334,21.675167083740234,61397900.0,2.0,-0.2920098601603769,23.994590434506257,21.15607542090146,34.04181773417113,-120.97472813016519,48.78920454934412,22.653518763455477,22.653518763455477,21.600000381469727,0.0
22,2010-02-04,aapl,7.026071071624756,7.0846428871154785,6.841785907745361,5.806766510009766,757652000.0,3.0,-0.08923824586848195,6.614109215909328,5.749568619555149,36.545820092880355,-136.68851957096246,31.007773316044624,6.216011855913245,6.216011855913245,26.079999923706055,0.0
22,2010-02-04,amzn,5.932000160217285,6.016499996185303,5.7870001792907715,5.796999931335449,255680000.0,3.0,-0.10283646239764099,6.7110556881696235,5.750094242784356,30.673530414312197,-130.9012841374176,30.99677132889209,6.289282591446586,6.289282591446586,26.079999923706055,0.0
22,2010-02-04,ibm,119.68450927734375,119.92351531982422,117.4952163696289,71.29022979736328,9546737.0,3.0,-0.7127718624989399,77.9943435550507,70.19664307825008,34.779808386100925,-108.58633109535396,46.25229798495653,74.3419481360394,74.3419481360394,26.079999923706055,0.0
22,2010-02-04,msft,28.3799991607666,28.5,27.809999465942383,21.077072143554688,77850000.0,3.0,-0.3329641861959587,23.98952834736245,20.93931362498862,29.61825400035869,-140.439184581796,53.44846432753041,22.584977606068488,22.584977606068488,26.079999923706055,0.0
23,2010-02-05,aapl,6.879642963409424,7.0,6.816071033477783,5.90986967086792,850306800.0,4.0,-0.08988148444601674,6.598308912406202,5.719652541985277,39.85951218534866,-123.65480337650969,32.50920874654305,6.203255931536357,6.203255931536357,26.110000610351562,0.0
23,2010-02-05,amzn,5.794000148773193,5.882500171661377,5.704999923706055,5.869500160217285,220496000.0,4.0,-0.10744614990850465,6.687765121722957,5.710334825252752,33.543608498174535,-130.94627415168148,35.41308733463558,6.271791656812032,6.271791656812032,26.110000610351562,0.0
23,2010-02-05,ibm,117.62906646728516,118.27915954589844,116.47227478027344,71.59162902832031,9013382.0,4.0,-0.7364457934908586,77.94386754284588,69.8976218675545,36.251384512374365,-120.63603646356071,51.04294474727651,74.2273515065511,74.2273515065511,26.110000610351562,0.0
23,2010-02-05,msft,28.0,28.280000686645508,27.56999969482422,21.213346481323242,80960100.0,4.0,-0.351474017711805,23.968335690024475,20.776536212441343,31.70988280255868,-135.32932097585004,56.70812718017605,22.5278263092041,22.5278263092041,26.110000610351562,0.0
24,2010-02-08,aapl,6.98892879486084,7.067142963409424,6.9285712242126465,5.869355201721191,478270800.0,0.0,-0.09214082241474308,6.572890031051705,5.691070807266166,39.03095493387097,-100.54136686168019,24.92128863456371,6.18989990234375,6.18989990234375,26.510000228881836,0.0
24,2010-02-08,amzn,5.968999862670898,6.050000190734863,5.828000068664551,5.8414998054504395,197804000.0,0.0,-0.11171361044878303,6.616166290361448,5.698483625333742,32.99781640127674,-98.50604514206327,18.8093887182756,6.254579982757568,6.254579982757568,26.510000228881836,0.0
24,2010-02-08,ibm,117.73422241210938,117.8011474609375,116.38623046875,70.9570541381836,5981551.0,0.0,-0.7903026800735375,77.80068740486688,69.55250091910774,34.55331903191741,-121.4835968906654,51.43218508215862,74.09653961181641,74.09653961181641,26.510000228881836,0.0
24,2010-02-08,msft,28.010000228881836,28.079999923706055,27.56999969482422,20.986223220825195,52820600.0,0.0,-0.37752154398580373,23.919723365634184,20.602566673428313,30.16431238200269,-133.99689573481268,56.70812718017605,22.466162185668946,22.466162185668946,26.510000228881836,0.0
25,2010-02-09,aapl,7.014999866485596,7.0535712242126465,6.955357074737549,5.931941509246826,632886800.0,1.0,-0.08842519231773238,6.547621136717889,5.674251765198615,40.991153652877436,-87.12345686245136,24.9212886345637,6.179978425686176,6.179978425686176,26.0,0.0
25,2010-02-09,amzn,5.909999847412109,5.954500198364258,5.849999904632568,5.901500225067139,184460000.0,1.0,-0.10951339652309589,6.566325843300222,5.686924088035228,35.3303711245464,-93.30652592327397,18.809388718275592,6.2409999920771675,6.2409999920771675,26.0,0.0
25,2010-02-09,ibm,117.25621032714844,118.73805236816406,117.07456970214844,71.73136138916016,6322547.0,1.0,-0.7685966572490059,77.66950034060473,69.35221978268628,38.206937986012925,-94.2074416494799,38.60534787034575,74.00557121863731,74.00557121863731,26.0,0.0
25,2010-02-09,msft,27.969999313354492,28.34000015258789,27.75,21.205772399902344,59195800.0,1.0,-0.3779579910953643,23.867947380484143,20.483242232858142,33.409928148239004,-109.48320922670281,44.207897030471166,22.41768565544715,22.41768565544715,26.0,0.0
